# name tx ty tz qx qy qz qw
frame_002655.jpg 2.005819 -0.054551 0.139254 -0.001145 -0.803259 -0.047242 0.593752
frame_002670.jpg 2.025738 -0.082817 -0.387565 -0.004236 -0.792743 -0.044645 0.607904
frame_002685.jpg 2.075729 -0.104051 -0.899707 0.002244 -0.784979 -0.048057 0.617652
frame_002700.jpg 2.163982 -0.125254 -1.336223 0.003954 -0.789875 -0.043996 0.611675
frame_002715.jpg 2.270080 -0.162342 -1.777210 0.005405 -0.798065 -0.044251 0.600920
frame_002730.jpg 2.370781 -0.202604 -2.247852 0.005219 -0.801304 -0.042918 0.596693
frame_002745.jpg 2.518816 -0.208916 -2.627524 0.009892 -0.810146 -0.036451 0.585010
frame_002760.jpg 2.512021 -0.219142 -3.162610 0.011730 -0.803429 -0.034607 0.594279
frame_002775.jpg 2.586152 -0.237269 -3.557469 0.012812 -0.805500 -0.035830 0.591373
frame_002790.jpg 2.792371 -0.238420 -3.714324 0.012857 -0.820024 -0.042123 0.570632
frame_002805.jpg 3.176610 -0.200073 -3.579004 0.019689 -0.848562 -0.042140 0.527047
frame_002820.jpg 3.972205 -0.098248 -2.691349 -0.036869 0.912893 0.034993 -0.405021
frame_002835.jpg 4.603503 -0.069318 -1.029394 -0.047562 0.976721 0.027015 -0.207422
